city,lat,lng,country,population,lat_rad,lng_rad,airport_id,own_airport,Linked
Kaitaia,-35.1125,173.2628,New Zealand,5870.0,-0.6128287336065089,3.0240063312244314,[2018],1.0,False
Rossford,41.5832,-83.5692,United States,6562.0,0.725763753515306,-1.4585576932576452,[4040],0.0,False
Outjo,-20.1069,16.1503,Namibia,6557.0,-0.35093160736924783,0.2818759101848402,[13112],0.0,False
Cushing,35.9798,-96.7602,United States,6560.0,0.6279659742090558,-1.6887840748882172,[9778],1.0,False
Bad Marienberg,50.6519,7.9522,Germany,5961.0,0.8840424273909158,0.13879207277709307,[361],0.0,False
Homestead Meadows South,31.811,-106.1643,United States,6559.0,0.5552066883519162,-1.8529165830750158,[3559],0.0,False
Însurăţei,44.9167,27.6,Romania,6528.0,0.783944304130537,0.481710873550435,[1661],0.0,False
Nemšová,48.9669,18.1169,Slovakia,6368.0,0.8546336294948114,0.3161995552545607,[1750],0.0,False
Scone,-32.0833,150.85,Australia,5624.0,-0.5599592199050968,2.6328291766334457,[6807],1.0,False
Plymouth Meeting,40.11,-75.2794,United States,6557.0,0.7000515629749255,-1.3138733889258192,[8504],0.0,False
Lawrence,40.6042,-73.7149,United States,6556.0,0.7086769801382815,-1.286567712778368,"[8288, 8366]",1.0,False
Barrow upon Soar,52.7517,-1.15,United Kingdom,5856.0,0.9206908510242928,-0.02007128639793479,[523],0.0,False
Camp Swift,30.1885,-97.2933,United States,6553.0,0.5268887212383082,-1.6980884251305992,[9790],0.0,False
Topsfield,42.6373,-70.9425,United States,6551.0,0.7441612691605783,-1.2381802045960772,[8658],0.0,False
Earlswood,51.228,-0.171,United Kingdom,5049.0,0.8940972692116552,-0.0029845130209103037,[8975],0.0,False
Chizu,35.265,134.2267,Japan,6520.0,0.6154903607158003,2.3426978590866727,[2335],0.0,False
Litchfield,45.1221,-94.5255,United States,6549.0,0.7875292104141334,-1.6497812020938998,[4271],0.0,False
Cumming,34.2064,-84.1337,United States,6547.0,0.5970143052541884,-1.4684100768851531,[8308],0.0,False
Kathleen,28.1224,-82.0387,United States,6546.0,0.4908284735628533,-1.4318454290558722,[7732],0.0,False
Portage,40.3868,-78.6746,United States,6546.0,0.7048826343444459,-1.3731308076895308,[4169],0.0,False
Linz am Rhein,50.5703,7.2847,Germany,6200.0,0.8826182387212885,0.12714200002003093,[8119],0.0,False
South Elmsall,53.5959,-1.2726,United Kingdom,6519.0,0.9354249205696288,-0.02221106006087984,[5562],0.0,False
Fox Point,43.1581,-87.9013,United States,6543.0,0.7532509439049647,-1.5341671017832916,[7839],0.0,False
Beaudesert,-27.988000000000003,152.9958,Australia,6395.0,-0.488482751048173,2.6702804517227405,[3317],0.0,False
Slippery Rock,41.0695,-80.058,United States,6541.0,0.7167979971478111,-1.3972756925616203,[8538],0.0,False
Clairton,40.2976,-79.8853,United States,6541.0,0.7033258006516669,-1.3942615089434265,[7495],0.0,False
Oakmont,40.5201,-79.8365,United States,6541.0,0.7072091582373543,-1.3934097882684529,[7495],0.0,False
Plaquemine,30.2834,-91.2429,United States,6539.0,0.5285450386984508,-1.592489024067934,[3846],0.0,False
Agriá,39.34,23.0133,Greece,5191.0,0.6866125277345693,0.4016578567492111,[1448],0.0,False
Elkin,36.2621,-80.8441,United States,6536.0,0.6328930386874357,-1.4109957258115478,[9797],0.0,False
Beyram,27.4306,53.5144,Iran,6520.0,0.4787542857975565,0.9340024772292536,[2156],0.0,False
Plattsmouth,41.0053,-95.89399999999999,United States,6534.0,0.7156774957680307,-1.6736660329074424,[3836],0.0,False
Hapeville,33.6609,-84.4093,United States,6534.0,0.5874935341845592,-1.4732202043036495,[3682],0.0,False
Salem Township,40.4071,-79.5141,United States,6533.0,0.7052369361826007,-1.3877828467600233,[5747],0.0,False
Swanton,44.9081,-73.1252,United States,6530.0,0.7837942058148655,-1.2762755061793576,[3771],0.0,False
Bursledon,50.8847,-1.3117,United Kingdom,6188.0,0.8881055538895587,-0.022893483798409626,[495],0.0,False
Pedda Nandipādu,16.0728,80.3294,India,6090.0,0.28052328001454463,1.4020125161515329,[3134],0.0,False
Chrastava,50.817,14.9689,Czechia,6298.0,0.8869239659859585,0.2612565904017792,[1581],0.0,False
Crozet,38.0645,-78.6962,United States,6526.0,0.6643508531253817,-1.3735077988079616,[4015],0.0,False
Blaby,52.5724,-1.1678,United Kingdom,6194.0,0.9175614756754671,-0.02038195500478978,[471],0.0,False
Jowzdān,32.5567,51.3725,Iran,6393.0,0.5682216085840379,0.896619269980787,[2119],0.0,False
Peterborough,42.8905,-71.9394,United States,6524.0,0.748580442826628,-1.2555793919092089,[8888],0.0,False
Valley Falls,35.0073,-81.9692,United States,6522.0,0.610992647233411,-1.4306324252257359,[13233],0.0,False
Wadomari,27.3922,128.6553,Japan,6364.0,0.4780840793647908,2.2454585851410607,[2317],0.0,False
Friedland,53.659,13.5397,Germany,6472.0,0.9365262233276372,0.23631234473227625,[11785],0.0,False
Orindiúva,-20.1819,-49.3508,Brazil,6493.0,-0.35224060430824355,-0.8613339484932175,[2619],0.0,False
Eagle,39.6368,-106.8123,United States,6519.0,0.6917926649544884,-1.8642263166279391,[7106],1.0,False
Bowleys Quarters,39.3198,-76.3858,United States,6519.0,0.6862599712256664,-1.3331837117698846,[9183],0.0,False
Fairview,34.9296,-85.294,United States,6518.0,0.6096365264046113,-1.4886611321960437,[3578],0.0,False
Yarmouth,43.8361,-66.1175,Canada,6518.0,0.7650842762334863,-1.1539680681873508,[7521],1.0,False
Grand Turk,21.4664,-71.13600000000001,Turks And Caicos Islands,5801.0,0.3746593585501108,-1.2415574166986862,[9542],1.0,False
Martins Ferry,40.1014,-80.7253,United States,6517.0,0.6999014646592541,-1.4089222746601786,[8062],0.0,False
Russells Point,40.468,-83.8939,United States,6517.0,0.7062998416970654,-1.4642247773388708,[8784],0.0,False
Port Mathurin,-19.6833,63.4211,Mauritius,5929.0,-0.34353839265779984,1.106907010236576,[894],0.0,False
Calstock,50.497,-4.21,United Kingdom,6253.0,0.8813389123795766,-0.07347836150896128,[493],0.0,False
Dromana,-38.338,144.965,Australia,5803.0,-0.669124328629586,2.53011655015358,[7879],0.0,False
Milford,42.586999999999996,-83.6012,United States,6515.0,0.7432833685468252,-1.4591161986182837,[8877],0.0,False
West Tamworth,-31.0894,150.9436,Australia,5342.0,-0.5426123924695251,2.634462804813313,[3362],0.0,False
Otis Orchards-East Farms,47.703,-117.0854,United States,6514.0,0.8325744130788549,-2.0435257360145687,[3716],0.0,False
Bagrationovsk,54.3833,20.6333,Russia,6482.0,0.949167643099832,0.36011902055174605,[2952],0.0,False
Bácsalmás,46.1239,19.3261,Hungary,6453.0,0.8050139188606126,0.3373040765696761,[1493],0.0,False
Blankenhain,50.86,11.3439,Germany,6455.0,0.887674457564316,0.19798840501698475,[330],0.0,False
Hamilton,42.7897,-75.494,United States,6511.0,0.7468211509406177,-1.3176188655005991,"[8706, 9786]",1.0,False
Collins,42.4908,-78.8623,United States,6511.0,0.7416043618064065,-1.3764067906955242,[8545],0.0,False
Avon,39.6445,-106.5133,United States,6511.0,0.6919270553068921,-1.859007782164476,[4250],0.0,False
New Inn,51.691,-3.009,United Kingdom,5986.0,0.9021781436483888,-0.052516957192509366,[553],0.0,False
Pimmit Hills,38.9105,-77.1991,United States,6506.0,0.6791163385972536,-1.3473784745763544,[3520],0.0,False
Rittman,40.9736,-81.7849,United States,6506.0,0.7151242263951486,-1.4274157834143104,[3587],0.0,False
El Rio,34.2452,-119.1568,United States,6505.0,0.5976914930039621,-2.0796784861403794,[11438],0.0,False
Granville,43.4188,-73.3086,United States,6503.0,0.7578010172649139,-1.2794764400275151,[9178],0.0,False
Bahman,31.1942,52.4839,Iran,6484.0,0.5444414975256151,0.916016859287452,[7547],0.0,False
Duanesburg,42.7799,-74.1805,United States,6501.0,0.7466501086739221,-1.2946939657756535,[6968],0.0,False
Zell im Wiesental,47.7069,7.8514,Germany,6325.0,0.8326424809196827,0.13703278089108278,[8861],0.0,False
Monticello,36.8404,-84.8506,United States,6499.0,0.642986277751719,-1.4809223422927005,[11838],1.0,False
Williamston,42.6835,-84.2836,United States,6498.0,0.7449676112749997,-1.4710263254338931,[3544],0.0,False
Champion Heights,41.3031,-80.8514,United States,6495.0,0.7208750862804699,-1.4111231348469433,[3881],0.0,False
Podbořany,50.2295,13.412,Czechia,6386.0,0.8766701566304917,0.2340835592774795,[1579],0.0,False
La Habra Heights,33.9602,-117.95100000000001,United States,6492.0,0.5927173046357783,-2.058633306019832,[6481],0.0,False
San Ramón,-13.2672,-64.6172,Bolivia,6490.0,-0.2315563225205917,-1.12778289341968,[2766],0.0,False
East Rochester,43.111999999999995,-77.4869,United States,6490.0,0.7524463471197954,-1.3524015321635945,[3622],0.0,False
Mulvane,37.4788,-97.2724,United States,6489.0,0.6541284596964507,-1.6977236513169325,[3767],0.0,False
Beerfelden,49.5676,8.9738,Germany,6399.0,0.8651178223115412,0.15662235641546715,[8621],0.0,False
Looe,50.354,-4.454,United Kingdom,5112.0,0.8788430915492247,-0.07773696488382742,[493],0.0,False
Bungay,52.4496,1.4477,United Kingdom,5127.0,0.9154182113540178,0.02526713158112191,[8965],0.0,False
Lynchburg,35.2846,-86.3587,United States,6488.0,0.6158324452491911,-1.5072436527420268,[5753],1.0,False
Camilla,31.2337,-84.2089,United States,6488.0,0.5451309025801528,-1.469722564482653,[13309],1.0,False
Žarnovica,48.4833,18.7167,Slovakia,6284.0,0.8461932172321668,0.3266680401080227,[1749],0.0,False
Grayvoron,50.4833,35.6667,Russia,6449.0,0.8810998022720533,0.6225013483210615,[6156],0.0,False
Iacri,-21.8583,-50.6894,Brazil,6481.0,-0.3814993038886765,-0.8846969258604137,[2550],0.0,False
Lincoln,-43.64,172.486,New Zealand,6030.0,-0.7616616855703254,3.010448613594939,[2040],0.0,False
East Shoreham,40.946,-72.8811,United States,6484.0,0.7146425155215982,-1.2720151574752394,[3590],0.0,False
Cheshire Village,41.5026,-72.8993,United States,6484.0,0.7243570181381986,-1.2723328073991025,[11035],0.0,False
Eliot,43.1488,-70.786,United States,6484.0,0.7530886282845293,-1.235448764316706,[5763],0.0,False
Theodore,30.5408,-88.1884,United States,6483.0,0.5330375161930843,-1.5391779420657674,[3452],0.0,False
São Martinho,38.8125,-9.4208,Portugal,6226.0,0.6774059159302992,-0.16442397817188178,[1640],0.0,False
Abercarn,51.648999999999994,-3.135,United Kingdom,5352.0,0.9014451053625512,-0.054716072050022234,[488],0.0,False
Yoshinoyama,34.4,135.85,Japan,6412.0,0.6003932626860493,2.3710297888342966,[2338],0.0,False
Prairie du Chien,43.0429,-91.1373,United States,6477.0,0.7512403246066673,-1.590645956377828,[13080],1.0,False
Wervicq-Sud,50.7722,3.0478,France,5413.0,0.8861420584810649,0.05319414494228317,[10089],0.0,False
Rodach,50.3333,10.7833,Germany,6394.0,0.8784818083940619,0.18820408923030452,[389],0.0,False
Drayton,52.675,1.225,United Kingdom,5489.0,0.9193521834880132,0.02138028333693054,[547],0.0,False
Laage,53.9322,12.3467,Germany,6396.0,0.9412944628440858,0.21549056675598388,[772],1.0,False
Irvington,41.0349,-73.8661,United States,6473.0,0.7161941132266212,-1.2892066506073836,[3589],0.0,False
Prestonsburg,37.6816,-82.7662,United States,6473.0,0.6576679874194953,-1.4445426993641308,[8320],0.0,False
Tōma,43.8281,142.5083,Japan,6441.0,0.7649446498933268,2.4872390464198353,[11921],0.0,False
Gómez Farías,29.3583,-107.7361,Mexico,5330.0,0.5123989977882513,-1.8803496682578624,[1790],0.0,False
Rosenfeld,48.2864,8.7242,Germany,6347.0,0.8427566639349899,0.15226601460248929,[394],0.0,False
Nagyecsed,47.8619,22.3867,Hungary,6327.0,0.835347741260274,0.3907216236562146,[1492],0.0,False
Edgemoor,39.7551,-75.507,United States,6471.0,0.6938573894595977,-1.3178457583033585,[3859],0.0,False
Neumarkt am Wallersee,47.9453,13.2247,Austria,6297.0,0.8368033458564373,0.2308145575884941,[1612],0.0,False
Sidley,50.86,0.47,United Kingdom,5718.0,0.887674457564316,0.008203047484373348,[509],0.0,False
Moraine,39.6983,-84.2459,United States,6470.0,0.692866042444465,-1.470368336305891,[7776],0.0,False
Laurel Bay,32.4599,-80.7869,United States,6470.0,0.5665321298681073,-1.4099973974794069,[13716],0.0,False
Penn Yan,42.6608,-77.0536,United States,6469.0,0.7445714215347969,-1.3448390205147027,[3947],0.0,False
Lanchkhuti,42.0944,42.0417,Georgia,6395.0,0.7346858766515011,0.7337660881356999,[3972],0.0,False
Red Chute,32.5732,-93.60600000000001,United States,6468.0,0.5685095879106169,-1.633732899621812,[3842],0.0,False
South Hill,42.4113,-76.4883,United States,6468.0,0.7402168250510709,-1.334972674253179,[3947],0.0,False
Potomac Mills,38.6547,-77.3012,United States,6468.0,0.674651786370652,-1.3491604557426409,[11828],0.0,False
Columbia,31.2564,-89.8266,United States,6468.0,0.5455270923203556,-1.5677699258719384,"[3561, 3719, 10128]",1.0,False
Jan Phyl Village,28.0201,-81.7933,United States,6467.0,0.4890430017380632,-1.427562391071478,[8508],0.0,False
Genoa,42.0926,-88.6964,United States,6467.0,0.7346544607249651,-1.5480442146658984,[4028],0.0,False
Ligonier,40.2348,-79.2137,United States,6466.0,0.7022297338814145,-1.3825398776870323,[5747],0.0,False
Sidney,47.7152,-104.16799999999999,United States,6466.0,0.8327873432475984,-1.8180745752174532,"[7065, 8815]",1.0,False
Boischatel,46.9,-71.15,Canada,6465.0,0.8185594191853406,-1.2418017627939657,[111],0.0,False
Loutolim,15.33,73.98,India,6121.0,0.2675589743307307,1.291194580625405,[3007],0.0,False
Dalaba,10.655999999999999,-12.272,Guinea,6349.0,0.18598228509251574,-0.2141868058047441,[1101],0.0,False
Ridgeway,43.2619,-78.3806,United States,6464.0,0.7550625956685348,-1.3679995396886675,[8560],0.0,False
South Grafton,-29.715,152.9344,Australia,6068.0,-0.5186245872301151,2.6692088195620163,[6792],0.0,False
Kölleda,51.1667,11.2167,Germany,6391.0,0.8930273823801826,0.195768346208448,[339],0.0,False
Glendive,47.1102,-104.7069,United States,6460.0,0.8222281012730326,-1.8274801545564507,[7070],1.0,False
Cuddington,53.24,-2.6,United Kingdom,5333.0,0.9292132937617812,-0.04537856055185257,[491],0.0,False
Guichón,-32.35,-57.2,Uruguay,5025.0,-0.5646140130201657,-0.9983283321407566,[11269],0.0,False
Wem,52.8536,-2.7267,United Kingdom,6100.0,0.9224693415320748,-0.04758989271412939,[9861],0.0,False
Ingeniero Guillermo N. Juárez,-23.9,-61.85,Argentina,6453.0,-0.4171336912266447,-1.079486142358493,[6027],0.0,False
Corinth,43.2269,-73.8847,United States,6455.0,0.7544517304303369,-1.2895312818482545,[9179],0.0,False
Encs,48.3306,21.1217,Hungary,6254.0,0.8435280994643714,0.3686432086184863,[1492],0.0,False
Lackland AFB,29.3867,-98.6179,United States,6454.0,0.5128946712958177,-1.7212070564025157,[3727],0.0,False
Cairo,42.2965,-74.0205,United States,6453.0,0.7382131870697817,-1.2919014389724626,[8812],0.0,False
Lübz,53.4631,12.0283,Germany,6342.0,0.9331071233229804,0.20993343841763396,[383],0.0,False
Klingenberg am Main,49.7833,9.1833,Germany,6160.0,0.868882497508093,0.16027882119839526,[11721],0.0,False
Higashikyōshin,31.3858,130.9733,Japan,6226.0,0.5477855483724363,2.285915317202289,[2314],0.0,False
Ironwood,46.4522,-90.1505,United States,6448.0,0.8107438347949099,-1.5734230473191482,[7020],0.0,False
Halych,49.1128,24.7217,Ukraine,6196.0,0.8571800648734711,0.43147506169028216,[6106],0.0,False
Trochtelfingen,48.3081,9.2444,Germany,6366.0,0.8431354003826728,0.1613452173713638,[396],0.0,False
Falkenberg,51.5831,13.2322,Germany,6368.0,0.900294933385487,0.2309454572823937,[13248],0.0,False
Deta,45.4,21.22,Romania,6260.0,0.7923794804054256,0.3703588672731967,[1663],0.0,False
Dmitriyev-L’govskiy,52.1289,35.0756,Russia,6430.0,0.909820940442872,0.6121847071125229,[6157],0.0,False
Emporia,36.6953,-77.5356,United States,6443.0,0.6404538050070753,-1.3532515075093154,[9943],1.0,False
Bridgeport,43.3706,-83.8828,United States,6443.0,0.7569597685654528,-1.4640310457918997,[4128],0.0,False
Quintana,-22.0725,-50.3075,Brazil,6437.0,-0.3852377991464484,-0.8780315134470473,[6038],0.0,False
Lee,43.3257,-75.5175,United States,6441.0,0.7561761157313072,-1.3180290178748175,[3450],0.0,False
Beilstein,49.0333,9.3167,Germany,6195.0,0.8557925281181356,0.1626070904205557,[397],0.0,False
Geneseo,41.4508,-90.154,United States,6440.0,0.7234529375856655,-1.5734841338429677,[4072],0.0,False
Gammertingen,48.2494,9.2175,Germany,6320.0,0.842110892111752,0.1608757238025773,[396],0.0,False
Vine Grove,37.8133,-85.9828,United States,6439.0,0.6599665860443718,-1.5006829600837803,[3706],0.0,False
Portel,38.3,-7.7,Portugal,6428.0,0.6684611035138281,-0.13439035240356334,[1624],0.0,False
Kununurra,-15.7736,128.7386,Australia,5308.0,-0.2753012548925776,2.246912444407972,[3347],1.0,False
Meersburg,47.6958,9.2708,Germany,5944.0,0.8324487493727114,0.1618059842938903,[382],0.0,False
Žamberk,50.086000000000006,16.4674,Czechia,6077.0,0.8741656091538799,0.28741034924291425,[8867],0.0,False
Martfů,47.016999999999996,20.284000000000002,Hungary,6169.0,0.8206014544101741,0.3540225854745298,[1498],0.0,False
Devine,29.1457,-98.9049,United States,6436.0,0.5086884277985113,-1.7262161513557397,[8042],0.0,False
Litchfield Park,33.5024,-112.3586,United States,6436.0,0.5847271873201483,-1.9610275129313008,[3506],0.0,False
Liberty,30.0379,-94.788,United States,6435.0,0.5242602553848047,-1.6543626913803848,[9754],1.0,False
Oelwein,42.6715,-91.9133,United States,6433.0,0.7447581717647603,-1.604189711373304,[5718],0.0,False
Zouar,20.45,16.5167,Chad,6432.0,0.3569198320328404,0.28827079656414745,[1000],0.0,False
Großbreitenbach,50.5833,11.012,Germany,6352.0,0.8828451315240478,0.1921956572296156,[339],0.0,False
Hurricane,38.4293,-82.0168,United States,6430.0,0.6707178142366569,-1.4314632019496851,[4285],0.0,False
Cottenham,52.2865,0.1244,United Kingdom,6095.0,0.9125715793440152,0.0021711895894809463,[545],0.0,False
North Riverside,41.8461,-87.8263,United States,6429.0,0.7303522241187992,-1.532858104844296,[3747],0.0,False
Cheverly,38.9254,-76.914,United States,6428.0,0.6793763926558009,-1.3424025408789186,[3552],0.0,False
Lake Murray of Richland,34.1209,-81.2653,United States,6427.0,0.5955220487437332,-1.4183470526209478,[3561],0.0,False
Sengiley,53.9667,48.8,Russia,6405.0,0.941896601436024,0.8517206749732328,[6163],0.0,False
Darnestown,39.096,-77.3033,United States,6424.0,0.6823539243597031,-1.3491971076569325,[8143],0.0,False
Rumelange,49.4597,6.0306,Luxembourg,5604.0,0.8632346120486394,0.10525382587077003,[629],0.0,False
Valley City,46.9223,-98.0055,United States,6423.0,0.8189486276085353,-1.7105186600633029,[5745],0.0,False
Salem,38.6048,-86.0977,United States,6422.0,0.6737808670739069,-1.502688343394322,[7826],1.0,False
Douglas,42.7541,-105.3968,United States,6421.0,0.7461998137269077,-1.8395211810659595,"[3474, 7588, 8273]",1.0,False
Hjo,58.3044,14.2786,Sweden,6351.0,1.017603748399782,0.24920858257526235,[692],0.0,False
Pegau,51.1667,12.25,Germany,6288.0,0.8930273823801826,0.21380283336930536,[318],0.0,False
Gogolin,50.4881,18.0239,Poland,6116.0,0.8811835780761491,0.314576399050206,[671],0.0,False
Melut,10.4404,32.2015,South Sudan,6407.0,0.182219355225216,0.5620221990809541,[13714],0.0,False
Shamong,39.7781,-74.7272,United States,6415.0,0.6942588151875564,-1.3042356807963065,[8548],0.0,False
Walkersville,39.4832,-77.3559,United States,6415.0,0.6891118392234251,-1.3501151508434817,[8143],0.0,False
Eudora,38.9345,-95.0957,United States,6415.0,0.6795352176177323,-1.6597330694887715,[8366],0.0,False
Killingworth,41.3792,-72.5785,United States,6414.0,0.7222032818412376,-1.2667337911587049,[11035],0.0,False
Garrett,41.3526,-85.1238,United States,6413.0,0.7217390242602072,-1.485690581809149,[4383],0.0,False
Branford Center,41.2779,-72.8148,United States,6413.0,0.7204352633089673,-1.2708580041811672,[4006],0.0,False
Waikoloa Village,19.9285,-155.8185,United States,6412.0,0.34781793998369,-2.7195458605187843,[6415],1.0,False
Svislach,53.0333,24.1,Belarus,6400.0,0.9256056981979088,0.4206243497306335,[6115],0.0,False
Naco,31.3269,-109.9478,Mexico,6401.0,0.5467575494430116,-1.9189511153242216,[1827],0.0,False
Horgoš,46.1556,19.9725,Serbia,6325.0,0.8055671882334947,0.3485858848545675,[13078],0.0,False
Littlestown,39.7452,-77.0892,United States,6409.0,0.6936846018636502,-1.3454603577284128,[6739],0.0,False
Parry Sound,45.3333,-80.0333,Canada,6408.0,0.7912153457943454,-1.3968445962363778,[9247],1.0,False
Schriever,29.7334,-90.831,United States,6407.0,0.5189457278124819,-1.5853000128789696,[3861],0.0,False
Andalusia,31.3101,-86.4781,United States,6407.0,0.5464643341286766,-1.5093275758689082,[11012],0.0,False
Szentlőrinc,46.0422,17.9856,Hungary,6184.0,0.8035879848617332,0.3139079379466921,[5788],0.0,False
Mszczonów,51.9742,20.5267,Poland,6323.0,0.9071209160900368,0.3582584995691201,[679],0.0,False
Clarkston Heights-Vineland,46.3876,-117.0831,United States,6403.0,0.8096163520981216,-2.043485593441773,[3945],0.0,False
Alpirsbach,48.3461,8.4039,Germany,6304.0,0.8437986254984305,0.14667572500835147,[394],0.0,False
Sabrosa,41.2651,-7.5751,Portugal,6361.0,0.720211861164712,-0.13221043616782244,[1642],0.0,False
Hampstead,39.6104,-76.855,United States,6401.0,0.6913318980319619,-1.341372796620242,[9183],0.0,False
Piedmont,34.7074,-82.4651,United States,6401.0,0.6057584048066801,-1.439287512986376,[10131],0.0,False
Fenton,42.2009,-75.8012,United States,6400.0,0.736544652304875,-1.3229805169627256,[4129],0.0,False
Howland Center,41.2483,-80.7444,United States,6400.0,0.7199186458503771,-1.4092556325473091,[3881],0.0,False
Carolina Beach,34.0396,-77.8966,United States,6399.0,0.5941030960618618,-1.3595521461090148,[10138],0.0,False
Blackwell,36.8011,-97.3008,United States,6399.0,0.6423003633556852,-1.6982193248244986,[3440],0.0,False
Mount Vernon,41.923,-91.4244,United States,6398.0,0.7316943823135829,-1.5956567966603041,[4043],0.0,False
Tabuaço,41.1167,-7.5667,Portugal,6350.0,0.7176217925547526,-0.13206382851065493,[1642],0.0,False
Vrbové,48.6208,17.7225,Slovakia,5969.0,0.8485930449536591,0.3093159766846951,[1748],0.0,False
Pointe-Calumet,45.5,-73.97,Canada,6396.0,0.7941248096574199,-1.2910200477002056,[146],0.0,False
Carrazeda de Anciães,41.25,-7.3,Portugal,6373.0,0.7199483164476609,-0.12740903539558607,[1642],0.0,False
Greenville,38.8866,-89.3893,United States,6395.0,0.678699204906027,-1.5601376010529673,"[4034, 6130, 6959, 10131, 11005]",1.0,False
Blaenavon,51.7736,-3.0828,United Kingdom,6055.0,0.9036197856105362,-0.053805010180481186,[553],0.0,False
Grybów,49.6244,20.9483,Poland,6038.0,0.8661091693266741,0.3656168076955281,[673],0.0,False
Mila Doce,26.223000000000003,-97.9601,United States,6394.0,0.45767768975047296,-1.7097262805828972,[3826],0.0,False
Marlborough,41.6331,-72.4547,United States,6394.0,0.7266346728120512,-1.2645730735447356,[3780],0.0,False
Grafenwöhr,49.7167,11.9,Germany,6363.0,0.8677201082262649,0.20769418098732526,[763],0.0,False
Wittenburg,53.5,11.0667,Germany,6313.0,0.9337511498169664,0.1931503523304565,[8855],0.0,False
Rockford,43.1266,-85.5582,United States,6391.0,0.7527011651905866,-1.4932722920798125,[4028],1.0,False
Steilacoom,47.1703,-122.5934,United States,6390.0,0.8232770441534812,-2.1396584712144167,[3672],0.0,False
Wollochet,47.2828,-122.5769,United States,6390.0,0.8252405395619749,-2.139370491887837,[8446],0.0,False
Yaphank,40.8323,-72.9233,United States,6390.0,0.7126580761620805,-1.272751686419581,[3857],0.0,False
Abilene,38.9229,-97.2251,United States,6390.0,0.6793327594245009,-1.6968981105807388,"[3695, 3718]",1.0,False
Rhome,33.0647,-97.4779,United States,6387.0,0.5770878811841691,-1.7013103029297807,[8342],0.0,False
Povoação,37.746,-25.245,Portugal,6327.0,0.6587919794577797,-0.4406083696659685,[1633],0.0,False
Newport,43.3649,-72.2001,United States,6386.0,0.7568602847980891,-1.260129465269158,[7086],1.0,False
Belpre,39.2815,-81.5971,United States,6386.0,0.6855915101221526,-1.424138055079065,[4114],0.0,False
Ellenville,41.7009,-74.3609,United States,6384.0,0.7278180060449033,-1.2978425397462514,[8283],0.0,False
Rushville,39.6172,-85.4463,United States,6383.0,0.6914505804210974,-1.4913192686468306,[11068],0.0,False
International Falls,48.5884,-93.4083,United States,6382.0,0.8480275582760128,-1.6302823836906193,[3535],1.0,False
Përmet,40.2333,20.35,Albania,5945.0,0.7022035539426346,0.3551745027808461,[11871],0.0,False
Piatra Olt,44.3603,24.2942,Romania,6299.0,0.7742332921724406,0.4240137791380064,[1654],0.0,False
Naracoorte,-36.955,140.7429,Australia,5960.0,-0.6449864250745044,2.456427003805127,[13307],1.0,False
Corowa,-35.9833,146.3833,Australia,5482.0,-0.6280270607328756,2.554870554934616,[12017],0.0,False
Prosser,46.2068,-119.7662,United States,6380.0,0.8064607968105159,-2.0903145226020325,[9407],1.0,False
Rogersville,36.4081,-83.0043,United States,6380.0,0.6354412193953475,-1.4486983283131294,[4116],0.0,False
Kostelec nad Orlicí,50.1227,16.2133,Czechia,6145.0,0.8748061449893618,0.28297546761359665,[8867],0.0,False
Georges,39.8135,-79.7617,United States,6378.0,0.6948766617427623,-1.3921042819879612,[8502],0.0,False
Headley,51.1192,-0.8271,United Kingdom,5613.0,0.8921983509854853,-0.014435618243245097,[562],0.0,False
Beaubassin East / Beaubassin-est,46.1726,-64.3122,Canada,6376.0,0.8058638942063339,-1.1224596392010973,[117],0.0,False
Woolgoolga,-30.115,153.2011,Australia,5290.0,-0.5256059042380923,2.673863612677085,[3356],0.0,False
Hronov,50.4797,16.1824,Czechia,6098.0,0.8810369704189815,0.2824361608747304,[1575],0.0,False
Jasper,34.471,-84.4496,United States,6374.0,0.6016324464549653,-1.4739235719922037,"[8601, 10104, 12672]",1.0,False
Arandu,-23.1706,-49.0586,Brazil,6351.0,-0.4044032596625981,-0.8562340964188901,[8952],0.0,False
Nitro,38.4119,-81.8194,United States,6373.0,0.6704141269468099,-1.4280179220062486,[4285],0.0,False
Wainfleet,42.925,-79.375,Canada,6372.0,0.7491825814185659,-1.385355093770499,[10137],0.0,False
Usolye,59.4167,56.6833,Russia,6368.0,1.0370170456697148,0.989310215895702,[11407],0.0,False
East Glenville,42.8614,-73.9206,United States,6371.0,0.7480725520142977,-1.2901578550497204,[6968],0.0,False
Okehampton,50.7388,-4.0041,United Kingdom,5922.0,0.8855591185108989,-0.06988472857910495,[493],0.0,False
Meredith,43.6301,-71.5018,United States,6369.0,0.7614888979743779,-1.2479418311024817,[4268],0.0,False
Wharton,40.8999,-74.5808,United States,6369.0,0.7138379187364289,-1.301680518771387,[7657],0.0,False
Traismauer,48.3333,15.7331,Austria,6224.0,0.8435752233541753,0.2745943965455199,[6799],0.0,False
Johnsburg,42.383,-88.2476,United States,6368.0,0.7397228968727567,-1.5402111769829483,[3818],0.0,False
Buena Vista,37.7319,-79.3569,United States,6367.0,0.6585458880332485,-1.385039189175888,[5753],0.0,False
Sunbury,40.2485,-82.8804,United States,6367.0,0.7024688439889377,-1.4465358653699083,[7511],0.0,False
